asset_name,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29
BIOGEN INC,0.002392,-0.007629,-0.014086,0.018731,0.022448,0.000711,0.028501,0.011905,0.026181,0.003835,-0.032782,0.008866,0.005433,-0.014025,0.022969,0.01619,0.010583,0.004718,-0.005154,-0.006946,0.034548,-0.015987,-0.011958,-0.009221,0.000388,-0.008295,-0.006293,-0.027613,0.003681,-0.007778,-0.003737,0.006931,0.012107,-0.006641,0.013613,-0.017959,-0.003844,-0.005646,0.011029,-0.001778,-0.0017,0.004743,-0.016584,-0.007714,0.015341,-0.020403,-0.000998,0.00283,0.015603,-0.073915,-0.026075,0.011824,-0.019118,0.000593,0.008667,0.006196,0.003776,0.001746,0.001028,-0.009824,-0.021422
HUBSPOT INC,0.046646,-0.019305,-0.00787,-0.010358,-0.011551,0.020324,-0.000677,0.050907,0.012423,0.036644,0.007897,0.010669,0.006529,-0.004653,0.024083,0.002749,0.008036,0.001369,0.006304,-0.014447,-0.056292,-0.026631,-0.005663,0.014314,0.03594,0.012797,0.009906,0.000772,-0.015745,0.007607,-0.002705,0.017409,0.013051,0.015222,0.00122,-0.008917,5.1e-05,0.005139,0.036009,0.023019,-0.020802,0.003224,-0.000946,-0.015578,0.005109,0.006469,0.030893,0.028536,-0.045714,-0.021327,0.042606,-0.032844,0.007455,-0.029601,-0.010263,0.018872,0.008428,0.00256,0.014251,-0.004743,0.009989
HALLIBURTON CO,0.018364,-0.009016,-0.02783,-0.036058,-0.012622,0.014817,-0.004581,-0.009491,0.007259,0.034592,-0.00195,0.010888,0.016846,-0.009777,0.004937,-0.001365,0.012572,-0.010526,-0.012275,-0.001657,-0.00083,0.012459,-0.021602,0.00531,-0.021129,-0.019881,-0.01275,0.003522,0.008482,-0.028132,-0.008057,0.002106,0.019814,0.013541,0.025269,0.043343,0.004616,0.014324,-0.009059,-0.010218,-0.031513,-0.006171,-0.018628,-0.006903,0.008399,-0.002297,0.008348,-0.014844,0.00058,-0.013611,0.00411,0.033333,-0.000849,-0.005098,0.0,0.004839,-0.00255,-0.00852,0.001432,-0.000286,0.003433
PUBLIC SERVICE ENTERPRISE GP INC,0.015858,-0.002208,-0.010746,0.009425,-0.003165,0.002403,0.006553,-0.00778,0.032485,-0.023869,-0.022864,0.0026,0.007617,-0.023001,-0.006421,0.004971,0.001154,-0.000988,0.00511,0.002952,0.006378,0.004387,-0.000324,-0.000971,0.00729,-0.00579,0.003073,-0.027415,0.000166,-0.015749,-0.009432,-0.008162,0.003772,-0.008881,0.002068,-0.02012,0.0086,0.00348,0.006069,0.003964,-0.004463,0.017934,-0.014061,0.0,0.013402,0.000509,-0.013726,0.00378,0.015577,-0.013147,0.003757,0.014123,0.003188,0.005352,0.017135,-0.012594,0.006295,-0.018272,0.032529,0.017051,-0.003672
XYLEM INC,0.010178,0.002542,-0.006387,0.00293,-0.000565,0.003206,0.012408,0.002228,0.011488,0.016029,-0.001893,-9e-05,0.007858,-0.017118,0.018419,0.008506,0.0087,0.006689,-0.000525,0.00035,-0.006034,-0.018563,0.006902,-0.001602,0.006242,-0.006557,0.00116,-0.005078,0.000537,-0.006892,-0.011446,0.015589,0.004219,0.013498,0.003352,-0.018108,0.011459,-0.005222,0.008631,0.00344,-0.011517,0.026147,0.000347,-0.01161,0.048036,0.0317,-0.007864,0.015689,-0.008045,-0.012733,0.019962,0.002094,-0.005063,0.005412,-0.004915,0.013038,0.004237,0.000637,-0.000159,-0.000477,0.011303
DISCOVER FINANCIAL SERVICES,0.028172,-0.009203,0.04581,0.01635,0.016187,0.009479,0.0,-0.005421,0.029881,0.018051,-0.015689,0.007734,0.019747,-0.012298,0.032894,-0.001529,0.005947,0.005284,0.00294,-0.00151,-0.000534,-0.014243,-0.003702,0.013777,0.008851,-0.012584,-0.0035,0.001801,-0.015284,0.001187,-0.00839,-0.107964,0.003402,0.023836,0.007928,0.007766,0.024896,0.030654,-0.00795,0.020458,-0.025129,0.009856,0.004129,-0.003458,-0.009097,0.005868,0.024087,0.003124,0.01209,-0.019095,0.006643,0.014756,-0.002077,0.126075,-0.024192,-0.005385,0.013743,0.002054,0.005658,0.004892,-0.02069
CONSOLIDATED EDISON INC,0.017423,0.003381,-0.008697,0.005044,0.00862,-0.009628,0.003495,-0.001524,0.024856,-0.022338,-0.022413,0.001669,0.003444,-0.01063,-0.001567,0.005268,0.006579,-0.005207,0.009465,0.00353,0.015829,0.006385,0.002688,0.002895,0.003101,-0.001173,0.006617,-0.032549,0.004055,-0.000655,-0.011031,-0.0127,0.005145,-0.007345,-0.000897,-0.008977,0.015285,0.003903,0.006332,0.000994,0.002426,0.020682,-0.018107,-0.015697,0.001115,-0.003342,-0.008942,0.004398,0.004379,-0.0218,0.001961,0.015891,-0.010202,0.002978,0.011761,-0.0079,0.000227,-0.019561,0.007772,-0.002647,0.006463
FORTIVE CORP,0.004639,0.003319,-0.01769,0.005564,0.005533,-0.002462,0.025838,0.005094,0.002253,0.026408,-0.013549,0.001387,0.008451,-0.016348,0.013687,0.004271,0.007546,0.003404,-0.001493,0.000679,-0.018471,-0.01702,0.006757,-0.001118,0.009518,-0.003466,-0.000696,-0.001114,0.001951,-0.007095,-0.006585,0.009591,0.009639,0.019925,0.008276,-0.007804,0.007459,-0.004307,0.009734,0.000134,0.046586,0.051804,0.009607,-0.008913,-0.008872,0.009565,-0.001093,0.005593,0.00532,-0.007457,0.012845,0.012324,-0.003428,-0.006879,0.008001,0.016112,0.004901,-0.001045,0.001163,0.001974,-0.013443
COUPANG INC,0.034031,-0.027848,0.002604,-0.011039,0.008536,0.022135,0.00828,0.006949,0.025722,0.026911,0.013699,-0.051116,0.019195,-0.034629,0.01888,0.001235,-0.012955,0.00875,0.01425,-0.010996,-0.028413,-0.015893,0.004522,0.012219,0.016518,0.01125,0.011125,0.010391,0.013309,-0.084179,-0.02412,-0.004008,0.002012,-0.006693,-0.003369,-0.009466,-0.008874,0.000689,0.0,-0.009635,-0.027102,-0.006429,0.020848,-0.025352,0.014451,0.023504,0.009047,-0.002759,0.037344,-0.026,0.033539,0.043709,-0.003807,-0.001911,0.013401,0.02267,0.009852,-0.00061,0.030506,0.079929,0.015351
BAKER HUGHES CO,0.001185,-0.001184,-0.028148,-0.028659,-0.00408,0.016073,0.008375,-0.00646,0.009288,0.028834,0.001193,0.014592,0.0,-0.001174,0.000294,0.00235,0.019344,-0.008338,-0.008408,-0.000585,-0.007314,-0.000295,-0.019752,0.005113,-0.029324,-0.025277,-0.012334,-0.001921,0.011229,-0.026967,0.003913,0.002598,-0.005507,0.00912,0.017753,-0.047257,0.008655,0.005941,-0.015748,-0.022,-0.02863,0.004561,0.012574,-0.006554,0.020486,-0.009187,0.006868,-0.008868,0.022368,-0.01661,-0.005515,0.012132,-0.001712,-0.003431,0.009983,-0.004772,0.02363,-0.001673,-0.004021,-0.008075,0.003731
CLOUDFLARE INC,0.021128,0.013201,-0.023428,-0.016549,0.001826,0.009375,0.00387,0.004755,0.028009,0.053247,0.004607,-0.004115,0.009563,-0.031341,0.024387,-0.006246,0.017078,-0.002449,-0.01017,-0.016769,-0.046961,-0.037303,0.00576,-0.007159,0.044048,0.024987,-0.008085,-0.001853,-0.017941,-0.011591,-0.017591,0.011548,0.043484,0.040934,-0.008857,-0.019064,-0.005709,-0.020523,0.051384,-0.015896,-0.047131,0.006831,0.038447,-0.022142,0.009527,0.021571,0.083503,0.194995,-0.021312,-0.054346,0.044954,-0.030181,-0.026675,-0.00538,-0.029595,0.046062,-0.010254,0.006399,-0.008377,-0.007837,0.010874
X C E L ENERGY INC,0.009698,0.000651,-0.007158,0.015402,-0.006778,-0.010398,0.010507,-0.006336,0.035481,-0.012001,-0.015822,0.012504,-0.003689,-0.013039,0.003588,0.008614,0.003062,-0.003052,0.005687,0.000323,0.025198,0.001733,0.002359,0.0,-0.002354,-0.004876,-0.008693,-0.027424,0.005082,-0.006524,-0.013463,-0.007322,-0.00285,-0.009247,0.004412,-0.016388,0.011508,0.00849,0.004546,0.001676,0.001841,0.021213,-0.02159,-0.021732,-0.001367,-0.001198,-0.006339,0.002931,0.013753,-0.011701,0.006863,0.005624,0.001017,0.002031,0.010475,-0.008025,0.0,-0.021574,0.003962,-0.010467,-0.086353
ANSYS INC,0.007227,-0.026872,-0.028761,0.009776,0.014574,0.00381,0.010202,0.021473,0.002362,-0.007271,0.001933,0.006701,0.003328,-0.005696,0.021635,0.180829,0.008101,-0.005487,0.008247,0.002819,-0.027227,-0.027705,0.002739,-0.000233,0.013224,0.01526,0.002571,0.008257,-0.031611,-0.05501,0.008613,-0.005965,0.026594,0.011929,0.002463,-0.006699,-0.000442,-0.021154,0.002859,-0.006693,-0.009457,0.014733,0.007786,0.006711,-0.002489,0.000802,0.024931,-0.008832,-0.012855,-0.030662,0.007572,0.00297,-0.003414,0.006943,-0.010568,0.035633,0.001616,-0.013406,-0.001635,-0.007982,0.003242
DUPONT DE NEMOURS INC,0.012161,-0.008977,-0.012263,-0.003527,0.001274,0.002404,0.006912,-0.006584,0.01382,0.021283,-0.002588,0.004916,0.007202,-0.011468,0.014877,0.015734,0.012975,0.005489,0.00143,-0.001428,0.007539,-0.006322,-0.005972,0.001698,-0.000261,-0.004695,-0.001704,-0.005513,-0.003036,-0.023964,-0.008681,0.003558,0.004636,0.009636,0.004033,-0.140447,-0.001402,0.008735,-0.017937,-0.008817,-0.018269,0.002589,0.006456,-0.018441,0.074008,0.011257,0.009326,0.008644,0.011673,-0.023806,0.012119,0.011826,0.0,-0.007012,0.016036,0.012598,0.000429,-0.000715,-0.004434,0.005891,-0.006319
HARTFORD FINANCIAL SVCS GRP INC,-0.00435,0.010409,0.004324,-0.007345,-0.001276,-0.000128,0.006643,0.012817,0.01065,-0.004091,-0.0061,0.007766,0.007209,-0.01888,-0.005534,0.006324,0.002891,0.00213,0.005627,-0.000497,0.01269,-0.000123,0.007495,0.01,-0.00978,-0.001707,0.00684,0.004367,-0.00761,0.00426,-0.001576,0.007405,0.024461,0.007528,0.001284,0.007578,0.0081,-0.003558,0.000115,0.00933,-0.007646,0.001265,0.037326,-0.002989,-0.003887,0.001672,-0.001336,0.012036,0.002313,-0.005054,0.009938,0.017713,-0.000215,0.003976,0.005245,0.006388,0.014389,-0.005215,0.003774,-0.001358,0.002406
ARCHER DANIELS MIDLAND CO,0.01831,-0.005994,-0.006566,-0.012814,0.008744,-0.001084,0.018034,-0.00666,0.009118,0.015413,-0.008767,-0.045017,0.022118,-0.04409,0.003537,0.007472,0.013014,-0.003039,0.001386,-0.000692,0.007477,0.005085,-0.018871,-0.013101,0.003531,-0.005488,-0.018961,0.002019,0.001295,-0.006613,-0.002605,-0.002612,-0.008001,-0.241971,0.011995,0.006117,-0.023751,0.01304,0.055524,0.019294,-0.0075,0.021231,-0.018851,-0.049021,0.007742,0.000187,-0.003404,0.006641,0.013007,-0.023632,0.015247,0.019523,-0.012153,-0.00466,0.009363,-0.003711,-0.004655,-0.005239,-0.007147,0.004167,0.001886
C B R E GROUP INC,0.031028,0.009458,-0.01302,0.004192,0.014856,0.000363,-0.005321,0.000608,0.046173,0.057724,0.000549,0.003951,-0.011697,-0.007411,0.019724,0.004808,0.007178,0.011122,0.001922,-0.007781,0.001397,-0.044733,-0.018304,-0.004232,0.012981,-0.016557,-0.000807,-0.020658,0.004714,0.001994,-0.021421,0.008612,0.014113,0.02222,-0.011326,-0.006596,0.010483,-0.005533,0.018547,-0.013429,-0.004383,-0.00139,-0.013807,-0.01953,0.010199,-0.002969,0.024065,0.006864,0.019988,-0.035569,0.020554,0.08528,-0.012407,-0.023193,-0.005606,0.011828,-0.015514,-0.001776,0.010339,0.003521,0.007566
HERSHEY CO,0.016284,-0.001885,-0.014112,0.006758,-0.00074,-0.017561,0.002907,-0.008536,0.022199,-0.013666,-0.024166,0.003027,0.001591,-0.016598,0.008244,0.008398,0.004821,0.002835,0.001033,0.012656,0.029983,-0.000989,-0.006985,-0.015013,0.020305,0.008566,-0.017867,0.00406,0.001208,0.004668,5.2e-05,-0.000365,-0.005275,-0.011551,0.020026,-0.014165,0.000264,0.004489,0.013564,0.023808,-0.019455,0.025266,-0.00388,-0.006425,-0.008198,-0.00267,0.041439,-0.033908,-0.008851,0.005782,-0.018425,0.006954,-0.00026,0.012607,-0.005579,0.005455,0.001498,-0.026931,-0.007635,-0.005129,0.009183
DEVON ENERGY CORP NEW,0.004447,-0.010848,-0.020143,-0.012106,0.004855,0.014496,0.007258,-0.024094,0.020305,0.034826,-0.002667,0.008246,0.009726,-0.009632,0.013484,-0.000872,0.018555,-0.005572,-0.013793,-0.010052,0.011921,0.021161,-0.025208,0.006794,-0.008925,-0.016692,-0.018539,-0.007965,-0.018812,-0.025485,-0.014156,-0.000243,-0.002678,0.005126,0.002914,0.007748,0.020904,0.003059,0.00352,0.01286,-0.030009,-0.005236,-0.011962,-0.01477,0.009585,0.005599,0.026628,-0.019335,0.015629,-0.008049,-0.001432,0.032266,0.006251,-0.00115,0.016125,-0.003174,-0.002047,-0.001139,0.01118,-0.006543,0.000681
H P INC,0.005453,-0.015593,-0.006198,-0.012821,0.032292,0.0017,0.030889,0.004465,-0.002646,0.025871,-0.00485,-0.016894,0.000661,-0.016182,0.011749,0.001327,0.007621,-0.00559,-0.001984,-0.002982,-0.008641,0.002347,-0.007358,0.009097,0.035058,-0.027097,0.005968,-0.011206,-0.006333,-0.024153,-0.015126,0.0,0.016405,0.00206,0.013365,-0.000338,0.005074,0.009761,-0.025333,-0.003078,-0.015094,0.008011,-0.008984,-0.012204,-0.001412,-0.012018,0.012165,0.004595,0.0095,-0.019171,0.015636,0.015745,-0.015501,0.001749,-0.006986,0.018291,0.011054,-0.016057,0.001042,-0.003815,-0.013579
CORNING INC,0.012285,0.000693,-0.01386,0.011595,0.007642,0.003447,0.013397,-0.003051,0.009181,0.029987,-0.003598,-0.011819,0.009302,-0.020737,0.014454,0.001657,0.007278,0.003612,0.002291,-0.005877,0.001314,-0.011807,0.004978,0.009577,0.024534,-0.023308,0.003269,0.001629,-0.004554,-0.012418,-0.012244,0.010385,0.009284,0.005913,-0.010451,0.00231,0.014817,0.001298,0.009397,0.069021,-0.024324,-0.012312,0.004986,-0.007442,0.000937,-0.007803,-0.001887,0.00977,0.00437,-0.027968,0.015026,0.008819,-0.003746,0.011909,-0.001239,0.013643,0.0,-0.005506,-0.002461,-0.00185,0.004674
TRACTOR SUPPLY CO NEW,0.034777,0.009235,-0.022735,0.010956,-0.001957,0.014446,0.018862,-0.003564,0.023967,0.016511,-0.030344,-0.007133,0.001808,-0.029425,0.009152,0.001039,-0.005615,0.009064,0.015331,-0.00403,0.007139,-0.018078,0.011239,0.017997,0.021105,-0.012124,-0.003578,0.00709,0.008935,0.003131,0.014536,0.011955,0.003518,0.006232,-0.017634,-0.010377,0.001327,0.0057,-0.005623,0.006406,-0.014004,0.045859,-0.008344,-0.0085,0.012253,-0.001454,-0.006939,0.014019,0.004807,-0.012235,0.009301,0.009215,-0.004923,-0.000296,-0.004399,0.018396,0.018606,-0.001481,0.03498,0.005573,0.006809
HOWMET AEROSPACE INC,0.005703,0.000189,-0.013797,0.002491,0.00822,0.00986,0.00751,0.008945,0.001293,-0.026379,0.000379,0.007386,0.008648,-0.017335,0.014226,0.00187,0.00504,0.0039,0.00111,0.000185,-0.007206,-0.018053,-0.003033,0.023384,0.00483,-0.007025,0.03463,-0.00108,0.00054,-0.03385,-0.001677,0.030241,0.009966,0.00592,0.006421,-0.001595,-0.018992,0.002895,0.006314,0.003586,0.005002,0.019908,0.005925,0.001213,0.011075,0.011296,0.0022,-0.009633,0.003925,0.053544,0.022588,-0.001736,-0.007112,0.004616,0.006497,0.024244,0.01245,-0.000152,0.00167,0.011975,-0.003146
CARDINAL HEALTH INC,0.000747,0.0028,-0.002978,-0.011854,0.004817,0.00423,0.00131,0.008974,0.001112,-0.049607,-0.021424,0.006269,0.000297,-0.020069,0.021388,0.000889,-0.001875,-0.00178,-0.006735,0.010178,0.018056,0.020561,0.007925,0.001516,-0.005202,-0.017115,0.007933,0.014781,0.000567,0.005577,-0.008648,0.008819,-0.008553,-0.001327,-0.007594,-0.001722,0.012936,-9.5e-05,0.005487,0.007339,0.019895,-0.037458,-0.015604,0.001643,0.004246,0.015374,-0.027822,0.02161,-0.012673,0.007141,-0.007762,0.013424,-0.004669,0.008808,0.001993,0.01487,0.008773,0.020168,-0.005985,0.018703,0.002866
DELTA AIR LINES INC,0.030328,0.002891,-0.014413,0.035363,0.035953,0.000248,0.003965,0.01802,-0.001212,0.030347,-0.002356,-0.027397,-0.000728,-0.019684,0.019336,0.000243,-0.008996,-0.004171,0.000985,-0.009845,0.005469,-0.042274,0.011874,0.034184,0.026887,0.016575,-0.004962,0.003562,-0.089683,-0.025994,-0.008807,0.025579,-0.021266,-0.008047,0.027853,0.004736,0.052108,-0.013688,0.011607,-0.014218,-0.009615,0.015841,0.005533,-0.018509,0.023955,0.000747,0.003482,0.003965,0.001728,-0.014046,0.020745,0.003918,-0.021463,0.011964,0.003941,0.033366,-0.007122,0.001678,0.004547,0.000715,0.006189
KEYSIGHT TECHNOLOGIES INC,0.014644,0.001886,0.000579,0.02033,0.006098,0.017196,0.019539,0.015087,0.019683,0.042085,-0.001197,0.001388,0.002835,-0.015955,0.013852,0.002393,0.004962,0.002125,-0.002557,-0.005252,-0.022629,-0.031128,-0.006903,-0.004345,0.027188,-0.010392,0.010435,-0.005948,-0.000921,-0.008226,-0.006238,0.017428,0.008269,0.008852,0.000323,0.001161,0.002448,0.002121,0.021805,-0.010105,-0.028278,0.008221,0.007637,-0.009955,0.011807,0.013913,0.019223,0.00211,-0.015168,-0.037216,0.011361,-0.001485,0.003621,-0.00509,-0.06728,0.034713,0.00624,0.01587,0.002691,0.006481,0.003577
METTLER TOLEDO INTERNATIONAL INC,0.011484,-0.001476,-0.019005,0.010491,0.006211,-0.008636,0.020156,0.002076,0.050403,0.045858,-0.027835,-0.004687,0.014126,-0.012332,0.018661,0.003887,0.004474,0.003059,0.001881,-0.010039,0.001014,-0.055238,0.001918,-0.014817,0.02986,-0.021688,0.0316,0.008242,-0.003607,0.001438,-0.01772,0.018917,0.012658,0.015967,0.00064,-0.012402,-0.001959,0.012491,0.008222,0.008163,-0.032574,0.022394,-0.011348,-0.019122,0.021172,0.000932,0.009677,-0.041193,0.013223,-0.027293,0.020405,0.009753,-0.00441,-0.002585,0.008038,-0.00093,0.014261,-0.01201,0.015018,0.025025,0.002935
ULTA BEAUTY INC,0.108078,0.031206,-0.010971,0.02719,-0.009423,-0.015699,0.000996,0.021527,0.000183,0.003062,-0.008087,-0.004382,0.001945,-0.024232,-0.000209,-0.012797,0.012772,0.012317,0.007408,0.00647,-0.006898,-0.026284,-0.010342,0.004692,0.025132,0.004348,-0.008556,0.003992,-0.001553,-0.012591,-0.006828,0.005796,-0.006162,0.009163,0.006291,-0.002355,0.030182,0.00075,0.029174,0.001476,-0.01315,0.002928,0.003595,-0.005838,-0.000756,0.023984,0.009883,0.006761,0.00465,0.011427,-0.008417,0.006248,0.004171,0.01729,-0.004619,0.009781,0.010514,0.011896,0.009149,-0.004008,-0.018957
SPLUNK INC,-0.001386,-0.002379,0.002716,-0.00185,-0.000596,-0.000397,0.003577,0.001188,0.002439,-0.001118,0.004543,-0.004392,0.000527,-0.000329,-0.00079,0.001976,0.000986,-0.001117,-0.000132,0.001907,-0.00046,-0.000854,6.6e-05,0.000394,0.000263,0.000788,0.000722,0.001574,-0.000524,-0.000131,0.000393,0.000655,0.003011,0.000261,0.000261,-0.000522,0.000326,0.000391,0.001826,-0.001432,-0.000326,-0.000196,0.000326,-0.000326,0.001043,-0.000521,0.00541,0.00188,-0.000776,0.000518,0.0,0.00589,-0.000257,0.000193,0.000515,0.000965,-0.000514,0.0,0.000321,0.003599,0.000384
WEST PHARMACEUTICAL SERVICES INC,0.002936,-0.002587,-0.021118,-0.001572,-0.005074,0.003077,0.005522,0.010577,0.034247,-0.004643,0.000531,-0.005556,0.005895,-0.024616,0.012218,0.003307,0.00679,-0.004086,-0.002669,-0.007917,-0.009741,-0.029883,0.00606,-0.002468,0.036438,-0.007134,0.022385,-0.007084,-0.022164,-0.000779,-0.020173,0.009897,-0.000379,0.01275,0.013022,-0.008304,0.015801,0.020157,0.025293,0.015628,-0.008136,0.022706,-0.001258,0.043567,0.001635,0.036985,-0.005085,-0.003066,-0.007348,-0.019772,0.024085,-0.140841,0.032364,-0.032786,0.017191,0.010387,0.02095,-0.011294,-0.013763,-0.002735,0.002939
EDISON INTERNATIONAL,0.007315,-0.00163,-0.009648,0.006595,0.002233,0.00208,0.008599,-0.006027,0.04688,-0.006639,-0.00384,-0.00414,0.003584,-0.017712,0.001454,0.008857,0.031088,0.003769,0.006536,-0.001536,0.01189,-0.010506,0.009919,0.003873,0.008268,-0.00205,-0.009449,-0.016038,0.00267,-0.016676,-0.012398,-0.010101,-0.004519,-0.009372,-0.00946,-0.027309,0.028536,0.006862,0.002963,-0.005761,0.002526,0.012004,-0.020794,-0.01959,-0.006559,0.00476,-0.011003,-0.000309,0.01051,-0.014836,0.009626,0.02199,-0.002257,0.003469,0.02119,-0.0078,0.012459,-0.025051,0.01743,0.002068,0.002506
VERTIV HOLDINGS CO,0.033898,0.004874,-0.00463,-0.021927,0.022192,0.04486,0.010395,0.037791,-0.030144,-0.014602,0.010373,0.001467,0.029707,-0.040024,0.028148,0.004117,0.004305,-0.001225,0.000613,-0.018995,-0.049761,-0.001534,0.005047,0.011135,0.048154,0.013185,-0.00793,0.02521,-0.009996,0.008885,-0.014011,0.03309,0.054628,-0.004099,0.004116,-0.015838,0.009277,0.002814,0.026936,0.032058,-0.005824,0.055565,0.033804,0.00179,-0.039948,0.027402,0.015311,0.029998,-0.034635,0.019733,0.039021,-0.032784,0.002069,-0.015087,-0.05595,0.074296,-0.00318,0.057576,-0.000603,-0.002565,0.022996
RESMED INC,0.012109,0.011839,-0.003591,0.01895,-0.00311,-0.003792,0.004114,0.025621,0.026054,0.003138,-0.020795,0.005087,0.0216,0.002247,0.004828,-0.019507,0.01161,-0.002365,0.000116,-0.005665,-0.001395,-0.03487,0.010797,-0.004535,0.035667,0.029288,-0.003037,0.003384,-0.02243,-0.021219,0.002938,0.012009,-0.001273,0.024806,-0.010463,-0.018232,0.084818,0.020392,0.00568,0.000784,-0.006166,0.018191,-0.009295,-0.009121,0.003209,-0.019138,-0.015221,0.004789,-0.011428,-0.018354,0.007702,0.01141,-0.011774,0.001108,-0.002048,0.015586,0.005134,-0.004075,-0.012548,-0.038842,-0.00138
ZIMMER BIOMET HOLDINGS INC,0.014272,-0.009155,-0.009154,0.002677,0.009989,8.5e-05,0.005797,-0.004492,0.003831,0.005343,0.00135,0.000927,0.009848,0.00025,-0.002917,0.007605,0.009124,-0.002388,0.004128,0.000576,-0.002547,-0.007579,-0.002241,-0.00183,0.016586,-0.00082,0.011159,-0.006898,0.005638,-0.003494,-0.003343,0.01309,-0.003796,-0.006242,-0.012317,-0.004625,0.011948,-0.002214,0.010108,-0.004474,0.026395,0.013137,-0.007308,-0.0076,0.017869,-0.000392,-0.035359,-0.001951,0.024837,-0.021375,-0.010718,0.021011,0.002492,0.002165,0.026964,0.00148,0.004979,-0.017805,-0.00402,-0.017726,0.001853
T ROWE PRICE GROUP INC,0.02317,-0.004295,-0.014312,-0.006763,0.000701,-0.015009,0.004267,0.005058,0.038748,0.051642,-0.009691,0.00461,0.013581,-0.020699,0.008586,0.009355,0.007415,0.0,0.002944,-0.012109,0.002043,-0.015013,-0.002164,0.001037,0.007158,-0.006546,0.01092,0.017413,0.011258,-0.035569,-0.007695,0.005107,0.030297,0.010411,-0.007954,-9.1e-05,0.014852,-0.011582,0.01417,0.000537,-0.029183,0.013094,-0.001183,-0.013669,0.006837,0.006882,-0.007473,-0.023689,0.034421,-0.047732,0.015467,0.017864,0.005542,0.005052,-0.000731,0.01436,0.000812,-0.004775,0.003621,0.01344,0.008901
RAYMOND JAMES FINANCIAL INC,0.026343,-0.009359,-0.016182,-0.000951,0.00276,0.015944,0.009248,0.014624,-0.017059,0.029049,-0.007756,0.012543,0.020377,-0.013812,-0.009723,0.006306,0.008057,0.004973,-0.003888,-0.006919,0.007175,-0.025289,0.006486,0.016974,0.003749,-0.015383,0.001897,-0.003696,-0.012666,0.001649,-0.001006,0.004945,0.01622,0.017934,-0.000881,-0.007847,0.01173,-0.005534,-0.008391,0.010867,-0.029166,0.002814,0.017558,-8.9e-05,-0.009518,-0.002784,0.009546,0.024799,0.018715,-0.018115,0.01549,0.014997,0.000422,-0.017217,0.003263,0.013952,0.001013,0.00059,0.008934,0.006015,-0.000913
TAKE TWO INTERACTIVE SOFTWR INC,-0.002276,-0.001774,-0.005077,0.003572,-0.019769,0.007198,-0.01777,0.030414,0.037659,0.00472,-0.022515,-0.010175,0.005234,-0.009034,0.015384,0.009726,-0.002038,-0.003898,0.002982,-0.00322,-0.0105,-0.0054,0.002904,-0.004092,0.002086,0.004289,-6.3e-05,0.014635,0.000867,0.001237,-0.009266,-0.003242,0.020268,0.008154,0.004379,0.004541,0.015672,-0.006588,0.003764,-0.006428,-0.01204,0.008489,0.004028,-0.017904,0.016219,0.0174,0.000177,-0.086616,0.002324,-0.011464,0.014529,0.007963,-0.022808,-0.009388,-0.005463,0.008802,-0.009381,-0.008609,-0.011823,-0.003109,-0.003729
WABTEC CORP,0.030542,-0.001415,-0.009087,-0.004796,0.004819,-0.00387,0.006757,0.005873,0.013595,0.002222,0.002299,0.004833,0.026086,-0.007627,0.012489,0.001107,0.002291,0.001891,-0.001416,-0.000473,-0.007959,-0.009612,-0.005534,0.012098,0.007331,-0.001266,-7.9e-05,0.005941,0.008111,0.001094,-0.018259,0.007312,0.010021,0.004453,0.0035,0.003643,0.002471,0.001232,0.009386,0.011357,-0.008441,0.013909,0.006447,-0.002681,0.006273,0.013062,0.001685,-0.000366,0.002853,-0.004888,-0.009604,-0.008365,0.002389,0.000894,0.012351,0.014406,0.00341,-0.004411,0.000145,0.012999,0.012904
